# drone_mapper map file
x_min=0 x_max=200 y_min=0 y_max=200 z_min=0 z_max=100
# x y z value
40 70 85 0
40 70 90 0
40 70 95 0
40 70 100 1
40 75 0 1
40 75 5 0
40 75 10 0
40 75 15 0
40 75 20 0
40 75 25 0
40 75 30 0
40 75 35 0
40 75 40 0
40 75 45 0
40 75 50 0
40 75 55 0
40 75 60 0
40 75 65 0
40 75 70 0
40 75 75 0
40 75 80 0
40 75 85 0
40 75 90 0
40 75 95 0
40 75 100 1
40 80 0 1
40 80 5 0
40 80 10 0
40 80 15 0
40 80 20 0
40 80 25 0
40 80 30 0
40 80 35 0
40 80 40 0
40 80 45 0
40 80 50 0
40 80 55 0
40 80 60 0
40 80 65 0
40 80 70 0
40 80 75 0
40 80 80 0
40 80 85 0
40 80 90 0
40 80 95 0
40 80 100 1
40 85 0 1
40 85 5 0
40 85 10 0
40 85 15 0
40 85 20 0
40 85 25 0
40 85 30 0
40 85 35 0
40 85 40 0
40 85 45 0
40 85 50 0
40 85 55 0
40 85 60 0
40 85 65 0
40 85 70 0
40 85 75 0
40 85 80 0
40 85 85 0
40 85 90 0
40 85 95 0
40 85 100 1
40 90 0 1
40 90 5 0
40 90 10 0
40 90 15 0
40 90 20 0
40 90 25 0
40 90 30 0
40 90 35 0
40 90 40 0
40 90 45 0
40 90 50 0
40 90 55 0
40 90 60 0
40 90 65 0
40 90 70 0
40 90 75 0
40 90 80 0
40 90 85 0
40 90 90 0
40 90 95 0
40 90 100 1
40 95 0 1
40 95 5 0
40 95 10 0
40 95 15 0
40 95 20 0
40 95 25 0
40 95 30 0
40 95 35 0
40 95 40 0
40 95 45 0
40 95 50 0
40 95 55 0
40 95 60 0
40 95 65 0
40 95 70 0
40 95 75 0
40 95 80 0
40 95 85 0
40 95 90 0
40 95 95 0
40 95 100 1
40 100 0 1
40 100 5 0
40 100 10 0
40 100 15 0
40 100 20 0
40 100 25 0
40 100 30 0
40 100 35 0
40 100 40 0
40 100 45 0
40 100 50 0
40 100 55 0
40 100 60 0
40 100 65 0
40 100 70 0
40 100 75 0
40 100 80 0
40 100 85 0
40 100 90 0
40 100 95 0
40 100 100 1
40 105 0 1
40 105 5 0
40 105 10 0
40 105 15 0
40 105 20 0
40 105 25 0
40 105 30 0
40 105 35 0
40 105 40 0
40 105 45 0
40 105 50 0
40 105 55 0
40 105 60 0
40 105 65 0
40 105 70 0
40 105 75 0
40 105 80 0
40 105 85 0
40 105 90 0
40 105 95 0
40 105 100 1
40 110 0 1
40 110 5 0
40 110 10 0
40 110 15 0
40 110 20 0
40 110 25 0
40 110 30 0
40 110 35 0
40 110 40 0
40 110 45 0
40 110 50 0
40 110 55 0
40 110 60 0
40 110 65 0
40 110 70 0
40 110 75 0
40 110 80 0
40 110 85 0
40 110 90 0
40 110 95 0
40 110 100 1
40 115 0 1
40 115 5 0
40 115 10 0
40 115 15 0
40 115 20 0
40 115 25 0
40 115 30 0
40 115 35 0
40 115 40 0
40 115 45 0
40 115 50 0
40 115 55 0
40 115 60 0
40 115 65 0
40 115 70 0
40 115 75 0
40 115 80 0
40 115 85 0
40 115 90 0
40 115 95 0
40 115 100 1
40 120 0 1
40 120 5 0
40 120 10 0
40 120 15 0
40 120 20 0
40 120 25 0
40 120 30 0
40 120 35 0
40 120 40 0
40 120 45 0
40 120 50 0
40 120 55 0
40 120 60 0
40 120 65 0
40 120 70 0
40 120 75 0
40 120 80 0
40 120 85 0
40 120 90 0
40 120 95 0
40 120 100 1
40 125 0 1
40 125 5 0
40 125 10 0
40 125 15 0
40 125 20 0
40 125 25 0
40 125 30 0
40 125 35 0
40 125 40 0
40 125 45 0
40 125 50 0
40 125 55 0
40 125 60 0
40 125 65 0
40 125 70 0
40 125 75 0
40 125 80 0
40 125 85 0
40 125 90 0
40 125 95 0
40 125 100 1
40 130 0 1
40 130 5 0
40 130 10 0
40 130 15 0
40 130 20 0
40 130 25 0
40 130 30 0
40 130 35 0
40 130 40 0
40 130 45 0
40 130 50 0
40 130 55 0
40 130 60 0
40 130 65 0
40 130 70 0
40 130 75 0
40 130 80 0
40 130 85 0
40 130 90 0
40 130 95 0
40 130 100 1
40 135 0 1
40 135 5 0
40 135 10 0
40 135 15 0
40 135 20 0
40 135 25 0
40 135 30 0
40 135 35 0
40 135 40 0
40 135 45 0
40 135 50 0
40 135 55 0
40 135 60 0
40 135 65 0
40 135 70 0
40 135 75 0
40 135 80 0
40 135 85 0
40 135 90 0
40 135 95 0
40 135 100 1
40 140 0 1
40 140 5 0
40 140 10 0
40 140 15 0
40 140 20 0
40 140 25 0
40 140 30 0
40 140 35 0
40 140 40 0
40 140 45 0
40 140 50 0
40 140 55 0
40 140 60 0
40 140 65 0
40 140 70 0
40 140 75 0
40 140 80 0
40 140 85 0
40 140 90 0
40 140 95 0
40 140 100 1
40 145 0 1
40 145 5 0
40 145 10 0
40 145 15 0
40 145 20 0
40 145 25 0
40 145 30 0
40 145 35 0
40 145 40 0
40 145 45 0
40 145 50 0
40 145 55 0
40 145 60 0
40 145 65 0
40 145 70 0
40 145 75 0
40 145 80 0
40 145 85 0
40 145 90 0
40 145 95 0
40 145 100 1
40 150 0 1
40 150 5 0
40 150 10 0
40 150 15 0
40 150 20 0
40 150 25 0
40 150 30 0
40 150 35 0
40 150 40 0
40 150 45 0
40 150 50 0
40 150 55 0
40 150 60 0
40 150 65 0
40 150 70 0
40 150 75 0
40 150 80 0
40 150 85 0
40 150 90 0
40 150 95 0
40 150 100 1
40 155 0 1
40 155 5 0
40 155 10 0
40 155 15 0
40 155 20 0
40 155 25 0
40 155 30 0
40 155 35 0
40 155 40 0
40 155 45 0
40 155 50 0
40 155 55 0
40 155 60 0
40 155 65 0
40 155 70 0
40 155 75 0
40 155 80 0
40 155 85 0
40 155 90 0
40 155 95 0
40 155 100 1
40 160 0 1
40 160 5 0
40 160 10 0
40 160 15 0
40 160 20 0
40 160 25 0
40 160 30 0
40 160 35 0
40 160 40 0
40 160 45 0
40 160 50 0
40 160 55 0
40 160 60 0
40 160 65 0
40 160 70 0
40 160 75 0
40 160 80 0
40 160 85 0
40 160 90 0
40 160 95 0
40 160 100 1
40 165 0 1
40 165 5 0
40 165 10 0
40 165 15 0
40 165 20 0
40 165 25 0
40 165 30 0
40 165 35 0
40 165 40 0
40 165 45 0
40 165 50 0
40 165 55 0
40 165 60 0
40 165 65 0
40 165 70 0
40 165 75 0
40 165 80 0
40 165 85 0
40 165 90 0
40 165 95 0
40 165 100 1
40 170 0 1
40 170 5 0
40 170 10 0
40 170 15 0
40 170 20 0
40 170 25 0
40 170 30 0
40 170 35 0
40 170 40 0
40 170 45 0
40 170 50 0
40 170 55 0
40 170 60 0
40 170 65 0
40 170 70 0
40 170 75 0
40 170 80 0
40 170 85 0
40 170 90 0
40 170 95 0
40 170 100 1
40 175 0 1
40 175 5 0
40 175 10 0
40 175 15 0
40 175 20 0
40 175 25 0
40 175 30 0
40 175 35 0
40 175 40 0
40 175 45 0
40 175 50 0
40 175 55 0
40 175 60 0
40 175 65 0
40 175 70 0
40 175 75 0
40 175 80 0
40 175 85 0
40 175 90 0
40 175 95 0
40 175 100 1
40 180 0 1
40 180 5 0
40 180 10 0
40 180 15 0
40 180 20 0
40 180 25 0
40 180 30 0
40 180 35 0
40 180 40 0
40 180 45 0
40 180 50 0
40 180 55 0
40 180 60 0
40 180 65 0
40 180 70 0
40 180 75 0
40 180 80 0
40 180 85 0
40 180 90 0
40 180 95 0
40 180 100 1
40 185 0 1
40 185 5 0
40 185 10 0
40 185 15 0
40 185 20 0
40 185 25 0
40 185 30 0
40 185 35 0
40 185 40 0
40 185 45 0
40 185 50 0
40 185 55 0
40 185 60 0
40 185 65 0
40 185 70 0
40 185 75 0
40 185 80 0
40 185 85 0
40 185 90 0
40 185 95 0
40 185 100 1
40 190 0 1
40 190 5 0
40 190 10 0
40 190 15 0
40 190 20 0
40 190 25 0
40 190 30 0
40 190 35 0
40 190 40 0
40 190 45 0
40 190 50 0
40 190 55 0
40 190 60 0
40 190 65 0
40 190 70 0
40 190 75 0
40 190 80 0
40 190 85 0
40 190 90 0
40 190 95 0
40 190 100 1
40 195 0 1
40 195 5 0
40 195 10 0
40 195 15 0
40 195 20 0
40 195 25 0
40 195 30 0
40 195 35 0
40 195 40 0
40 195 45 0
40 195 50 0
40 195 55 0
40 195 60 0
40 195 65 0
40 195 70 0
40 195 75 0
40 195 80 0
40 195 85 0
40 195 90 0
40 195 95 0
40 195 100 1
40 200 0 1
40 200 5 1
40 200 10 1
40 200 15 1
40 200 20 1
40 200 25 1
40 200 30 1
40 200 35 1
40 200 40 1
40 200 45 1
40 200 50 1
40 200 55 1
40 200 60 1
40 200 65 1
40 200 70 1
40 200 75 1
40 200 80 1
40 200 85 1
40 200 90 1
40 200 95 1
40 200 100 1
45 0 0 1
45 0 5 1
45 0 10 1
45 0 15 1
45 0 20 1
45 0 25 1
45 0 30 1
45 0 35 1
45 0 40 1
45 0 45 1
45 0 50 1
45 0 55 1
45 0 60 1
45 0 65 1
45 0 70 1
45 0 75 1
45 0 80 1
45 0 85 1
45 0 90 1
45 0 95 1
45 0 100 1
45 5 0 1
45 5 5 0
45 5 10 0
45 5 15 0
45 5 20 0
45 5 25 0
45 5 30 0
45 5 35 0
45 5 40 0
45 5 45 0
45 5 50 0
45 5 55 0
45 5 60 0
45 5 65 0
45 5 70 0
45 5 75 0
45 5 80 0
45 5 85 0
45 5 90 0
45 5 95 0
45 5 100 1
45 10 0 1
45 10 5 0
45 10 10 0
45 10 15 0
45 10 20 0
45 10 25 0
45 10 30 0
45 10 35 0
45 10 40 0
45 10 45 0
45 10 50 0
45 10 55 0
45 10 60 0
45 10 65 0
45 10 70 0
45 10 75 0
45 10 80 0
45 10 85 0
45 10 90 0
45 10 95 0
45 10 100 1
45 15 0 1
45 15 5 0
45 15 10 0
45 15 15 0
45 15 20 0
45 15 25 0
45 15 30 0
45 15 35 0
45 15 40 0
45 15 45 0
45 15 50 0
45 15 55 0
45 15 60 0
45 15 65 0
45 15 70 0
45 15 75 0
45 15 80 0
45 15 85 0
45 15 90 0
45 15 95 0
45 15 100 1
45 20 0 1
45 20 5 0
45 20 10 0
45 20 15 0
45 20 20 0
45 20 25 0
45 20 30 0
45 20 35 0
45 20 40 0
45 20 45 0
45 20 50 0
45 20 55 0
45 20 60 0
45 20 65 0
45 20 70 0
45 20 75 0
45 20 80 0
45 20 85 0
45 20 90 0
45 20 95 0
45 20 100 1
45 25 0 1
45 25 5 0
45 25 10 0
45 25 15 0
45 25 20 0
45 25 25 0
45 25 30 0
45 25 35 0
45 25 40 0
45 25 45 0
45 25 50 0
45 25 55 0
45 25 60 0
45 25 65 0
45 25 70 0
45 25 75 0
45 25 80 0
45 25 85 0
45 25 90 0
45 25 95 0
45 25 100 1
45 30 0 1
45 30 5 0
45 30 10 0
45 30 15 0
45 30 20 0
45 30 25 0
45 30 30 0
45 30 35 0
45 30 40 0
45 30 45 0
45 30 50 0
45 30 55 0
45 30 60 0
45 30 65 0
45 30 70 0
45 30 75 0
45 30 80 0
45 30 85 0
45 30 90 0
45 30 95 0
45 30 100 1
45 35 0 1
45 35 5 0
45 35 10 0
45 35 15 0
45 35 20 0
45 35 25 0
45 35 30 0
45 35 35 0
45 35 40 0
45 35 45 0
45 35 50 0
45 35 55 0
45 35 60 0
45 35 65 0
45 35 70 0
45 35 75 0
45 35 80 0
45 35 85 0
45 35 90 0
45 35 95 0
45 35 100 1
45 40 0 1
45 40 5 0
45 40 10 0
45 40 15 0
45 40 20 0
45 40 25 0
45 40 30 0
45 40 35 0
45 40 40 0
45 40 45 0
45 40 50 0
45 40 55 0
45 40 60 0
45 40 65 0
45 40 70 0
45 40 75 0
45 40 80 0
45 40 85 0
45 40 90 0
45 40 95 0
45 40 100 1
45 45 0 1
45 45 5 0
45 45 10 0
45 45 15 0
45 45 20 0
45 45 25 0
45 45 30 0
45 45 35 0
45 45 40 0
45 45 45 0
45 45 50 0
45 45 55 0
45 45 60 0
45 45 65 0
45 45 70 0
45 45 75 0
45 45 80 0
45 45 85 0
45 45 90 0
45 45 95 0
45 45 100 1
45 50 0 1
45 50 5 0
45 50 10 0
45 50 15 0
45 50 20 0
45 50 25 0
45 50 30 0
45 50 35 0
45 50 40 0
45 50 45 0
45 50 50 0
45 50 55 0
45 50 60 0
45 50 65 0
45 50 70 0
45 50 75 0
45 50 80 0
45 50 85 0
45 50 90 0
45 50 95 0
45 50 100 1
45 55 0 1
45 55 5 0
45 55 10 0
45 55 15 0
45 55 20 0
45 55 25 0
45 55 30 0
45 55 35 0
45 55 40 0
45 55 45 0
45 55 50 0
45 55 55 0
45 55 60 0
45 55 65 0
45 55 70 0
45 55 75 0
45 55 80 0
45 55 85 0
45 55 90 0
45 55 95 0
45 55 100 1
45 60 0 1
45 60 5 0
45 60 10 0
45 60 15 0
45 60 20 0
45 60 25 0
45 60 30 0
45 60 35 0
45 60 40 0
45 60 45 0
45 60 50 0
45 60 55 0
45 60 60 0
45 60 65 0
45 60 70 0
45 60 75 0
45 60 80 0
45 60 85 0
45 60 90 0
45 60 95 0
45 60 100 1
45 65 0 1
45 65 5 0
45 65 10 0
45 65 15 0
45 65 20 0
45 65 25 0
45 65 30 0
45 65 35 0
45 65 40 0
45 65 45 0
45 65 50 0
45 65 55 0
45 65 60 0
45 65 65 0
45 65 70 0
45 65 75 0
45 65 80 0
45 65 85 0
45 65 90 0
45 65 95 0
45 65 100 1
45 70 0 1
45 70 5 0
45 70 10 0
45 70 15 0
45 70 20 0
45 70 25 0
45 70 30 0
45 70 35 0
45 70 40 0
45 70 45 0
45 70 50 0
45 70 55 0
45 70 60 0
45 70 65 0
45 70 70 0
45 70 75 0
45 70 80 0
45 70 85 0
45 70 90 0
45 70 95 0
45 70 100 1
45 75 0 1
45 75 5 0
45 75 10 0
45 75 15 0
45 75 20 0
45 75 25 0
45 75 30 0
45 75 35 0
45 75 40 0
45 75 45 0
45 75 50 0
45 75 55 0
45 75 60 0
45 75 65 0
45 75 70 0
45 75 75 0
45 75 80 0
45 75 85 0
45 75 90 0
45 75 95 0
45 75 100 1
45 80 0 1
45 80 5 0
45 80 10 0
45 80 15 0
45 80 20 0
45 80 25 0
45 80 30 0
45 80 35 0
45 80 40 0
45 80 45 0
45 80 50 0
45 80 55 0
45 80 60 0
45 80 65 0
45 80 70 0
45 80 75 0
45 80 80 0
45 80 85 0
45 80 90 0
45 80 95 0
45 80 100 1
45 85 0 1
45 85 5 0
45 85 10 0
45 85 15 0
45 85 20 0
45 85 25 0
45 85 30 0
45 85 35 0
45 85 40 0
45 85 45 0
45 85 50 0
45 85 55 0
45 85 60 0
45 85 65 0
45 85 70 0
45 85 75 0
45 85 80 0
45 85 85 0
45 85 90 0
45 85 95 0
45 85 100 1
45 90 0 1
45 90 5 0
45 90 10 0
45 90 15 0
45 90 20 0
45 90 25 0
45 90 30 0
45 90 35 0
45 90 40 0
45 90 45 0
45 90 50 0
45 90 55 0
45 90 60 0
45 90 65 0
45 90 70 0
45 90 75 0
45 90 80 0
45 90 85 0
45 90 90 0
45 90 95 0
45 90 100 1
45 95 0 1
45 95 5 0
45 95 10 0
45 95 15 0
45 95 20 0
45 95 25 0
45 95 30 0
45 95 35 0
45 95 40 0
45 95 45 0
45 95 50 0
45 95 55 0
45 95 60 0
45 95 65 0
45 95 70 0
45 95 75 0
45 95 80 0
45 95 85 0
45 95 90 0
45 95 95 0
45 95 100 1
45 100 0 1
45 100 5 0
45 100 10 0
45 100 15 0
45 100 20 0
45 100 25 0
45 100 30 0
45 100 35 0
45 100 40 0
45 100 45 0
45 100 50 0
45 100 55 0
45 100 60 0
45 100 65 0
45 100 70 0
45 100 75 0
45 100 80 0
45 100 85 0
45 100 90 0
45 100 95 0
45 100 100 1
45 105 0 1
45 105 5 0
45 105 10 0
45 105 15 0
45 105 20 0
45 105 25 0
45 105 30 0
45 105 35 0
45 105 40 0
45 105 45 0
45 105 50 0
45 105 55 0
45 105 60 0
45 105 65 0
45 105 70 0
45 105 75 0
45 105 80 0
45 105 85 0
45 105 90 0
45 105 95 0
45 105 100 1
45 110 0 1
45 110 5 0
45 110 10 0
45 110 15 0
45 110 20 0
45 110 25 0
45 110 30 0
45 110 35 0
45 110 40 0
45 110 45 0
45 110 50 0
45 110 55 0
45 110 60 0
45 110 65 0
45 110 70 0
45 110 75 0
45 110 80 0
45 110 85 0
45 110 90 0
45 110 95 0
45 110 100 1
45 115 0 1
45 115 5 0
45 115 10 0
45 115 15 0
45 115 20 0
45 115 25 0
45 115 30 0
45 115 35 0
45 115 40 0
45 115 45 0
45 115 50 0
45 115 55 0
45 115 60 0
45 115 65 0
45 115 70 0
45 115 75 0
45 115 80 0
45 115 85 0
45 115 90 0
45 115 95 0
45 115 100 1
45 120 0 1
45 120 5 0
45 120 10 0
45 120 15 0
45 120 20 0
45 120 25 0
45 120 30 0
45 120 35 0
45 120 40 0
45 120 45 0
45 120 50 0
45 120 55 0
45 120 60 0
45 120 65 0
45 120 70 0
45 120 75 0
45 120 80 0
45 120 85 0
45 120 90 0
45 120 95 0
45 120 100 1
45 125 0 1
45 125 5 0
45 125 10 0
45 125 15 0
45 125 20 0
45 125 25 0
45 125 30 0
45 125 35 0
45 125 40 0
45 125 45 0
45 125 50 0
45 125 55 0
45 125 60 0
45 125 65 0
45 125 70 0
45 125 75 0
45 125 80 0
45 125 85 0
45 125 90 0
45 125 95 0
45 125 100 1
45 130 0 1
45 130 5 0
45 130 10 0
45 130 15 0
45 130 20 0
45 130 25 0
45 130 30 0
45 130 35 0
45 130 40 0
45 130 45 0
45 130 50 0
45 130 55 0
45 130 60 0
45 130 65 0
45 130 70 0
45 130 75 0
45 130 80 0
45 130 85 0
45 130 90 0
45 130 95 0
45 130 100 1
45 135 0 1
45 135 5 0
45 135 10 0
45 135 15 0
45 135 20 0
45 135 25 0
45 135 30 0
45 135 35 0
45 135 40 0
45 135 45 0
45 135 50 0
45 135 55 0
45 135 60 0
45 135 65 0
45 135 70 0
45 135 75 0
45 135 80 0
45 135 85 0
45 135 90 0
45 135 95 0
45 135 100 1
45 140 0 1
45 140 5 0
45 140 10 0
45 140 15 0
45 140 20 0
45 140 25 0
45 140 30 0
45 140 35 0
45 140 40 0
45 140 45 0
45 140 50 0
45 140 55 0
45 140 60 0
45 140 65 0
45 140 70 0
45 140 75 0
45 140 80 0
45 140 85 0
45 140 90 0
45 140 95 0
45 140 100 1
45 145 0 1
45 145 5 0
45 145 10 0
45 145 15 0
45 145 20 0
45 145 25 0
45 145 30 0
45 145 35 0
45 145 40 0
45 145 45 0
45 145 50 0
45 145 55 0
45 145 60 0
45 145 65 0
45 145 70 0
45 145 75 0
45 145 80 0
45 145 85 0
45 145 90 0
45 145 95 0
45 145 100 1
45 150 0 1
45 150 5 0
45 150 10 0
45 150 15 0
45 150 20 0
45 150 25 0
45 150 30 0
45 150 35 0
45 150 40 0
45 150 45 0
45 150 50 0
45 150 55 0
45 150 60 0
45 150 65 0
45 150 70 0
45 150 75 0
45 150 80 0
45 150 85 0
45 150 90 0
45 150 95 0
45 150 100 1
45 155 0 1
45 155 5 0
45 155 10 0
45 155 15 0
45 155 20 0
45 155 25 0
45 155 30 0
45 155 35 0
45 155 40 0
45 155 45 0
45 155 50 0
45 155 55 0
45 155 60 0
45 155 65 0
45 155 70 0
45 155 75 0
45 155 80 0
45 155 85 0
45 155 90 0
45 155 95 0
45 155 100 1
45 160 0 1
45 160 5 0
45 160 10 0
45 160 15 0
45 160 20 0
45 160 25 0
45 160 30 0
45 160 35 0
45 160 40 0
45 160 45 0
45 160 50 0
45 160 55 0
45 160 60 0
45 160 65 0
45 160 70 0
45 160 75 0
45 160 80 0
45 160 85 0
45 160 90 0
45 160 95 0
45 160 100 1
45 165 0 1
45 165 5 0
45 165 10 0
45 165 15 0
45 165 20 0
45 165 25 0
45 165 30 0
45 165 35 0
45 165 40 0
45 165 45 0
45 165 50 0
45 165 55 0
45 165 60 0
45 165 65 0
45 165 70 0
45 165 75 0
45 165 80 0
45 165 85 0
45 165 90 0
45 165 95 0
45 165 100 1
45 170 0 1
45 170 5 0
45 170 10 0
45 170 15 0
45 170 20 0
45 170 25 0
45 170 30 0
45 170 35 0
45 170 40 0
45 170 45 0
45 170 50 0
45 170 55 0
45 170 60 0
45 170 65 0
45 170 70 0
45 170 75 0
45 170 80 0
45 170 85 0
45 170 90 0
45 170 95 0
45 170 100 1
45 175 0 1
45 175 5 0
45 175 10 0
45 175 15 0
45 175 20 0
45 175 25 0
45 175 30 0
45 175 35 0
45 175 40 0
45 175 45 0
45 175 50 0
45 175 55 0
45 175 60 0
45 175 65 0
45 175 70 0
45 175 75 0
45 175 80 0
45 175 85 0
45 175 90 0
45 175 95 0
45 175 100 1
45 180 0 1
45 180 5 0
45 180 10 0
45 180 15 0
45 180 20 0
45 180 25 0
45 180 30 0
45 180 35 0
45 180 40 0
45 180 45 0
45 180 50 0
45 180 55 0
45 180 60 0
45 180 65 0
45 180 70 0
45 180 75 0
45 180 80 0
45 180 85 0
45 180 90 0
45 180 95 0
45 180 100 1
45 185 0 1
45 185 5 0
45 185 10 0
45 185 15 0
45 185 20 0
45 185 25 0
45 185 30 0
45 185 35 0
45 185 40 0
45 185 45 0
45 185 50 0
45 185 55 0
45 185 60 0
45 185 65 0
45 185 70 0
45 185 75 0
45 185 80 0
45 185 85 0
45 185 90 0
45 185 95 0
45 185 100 1
45 190 0 1
45 190 5 0
45 190 10 0
45 190 15 0
45 190 20 0
45 190 25 0
45 190 30 0
45 190 35 0
45 190 40 0
45 190 45 0
45 190 50 0
45 190 55 0
45 190 60 0
45 190 65 0
45 190 70 0
45 190 75 0
45 190 80 0
45 190 85 0
45 190 90 0
45 190 95 0
45 190 100 1
45 195 0 1
45 195 5 0
45 195 10 0
45 195 15 0
45 195 20 0
45 195 25 0
45 195 30 0
45 195 35 0
45 195 40 0
45 195 45 0
45 195 50 0
45 195 55 0
45 195 60 0
45 195 65 0
45 195 70 0
45 195 75 0
45 195 80 0
45 195 85 0
45 195 90 0
45 195 95 0
45 195 100 1
45 200 0 1
45 200 5 1
45 200 10 1
45 200 15 1
45 200 20 1
45 200 25 1
45 200 30 1
45 200 35 1
45 200 40 1
45 200 45 1
45 200 50 1
45 200 55 1
45 200 60 1
45 200 65 1
45 200 70 1
45 200 75 1
45 200 80 1
45 200 85 1
45 200 90 1
45 200 95 1
45 200 100 1
50 0 0 1
50 0 5 1
50 0 10 1
50 0 15 1
50 0 20 1
50 0 25 1
50 0 30 1
50 0 35 1
50 0 40 1
50 0 45 1
50 0 50 1
50 0 55 1
50 0 60 1
50 0 65 1
50 0 70 1
50 0 75 1
50 0 80 1
50 0 85 1
50 0 90 1
50 0 95 1
50 0 100 1
50 5 0 1
50 5 5 0
50 5 10 0
50 5 15 0
50 5 20 0
50 5 25 0
50 5 30 0
50 5 35 0
50 5 40 0
50 5 45 0
50 5 50 0
50 5 55 0
50 5 60 0
50 5 65 0
50 5 70 0
50 5 75 0
50 5 80 0
50 5 85 0
50 5 90 0
50 5 95 0
50 5 100 1
50 10 0 1
50 10 5 0
50 10 10 0
50 10 15 0
50 10 20 0
50 10 25 0
50 10 30 0
50 10 35 0
50 10 40 0
50 10 45 0
50 10 50 0
50 10 55 0
50 10 60 0
50 10 65 0
50 10 70 0
50 10 75 0
50 10 80 0
50 10 85 0
50 10 90 0
50 10 95 0
50 10 100 1
50 15 0 1
50 15 5 0
50 15 10 0
50 15 15 0
50 15 20 0
50 15 25 0
50 15 30 0
50 15 35 0
50 15 40 0
50 15 45 0
50 15 50 0
50 15 55 0
50 15 60 0
50 15 65 0
50 15 70 0
50 15 75 0
50 15 80 0
50 15 85 0
50 15 90 0
50 15 95 0
50 15 100 1
50 20 0 1
50 20 5 0
50 20 10 0
50 20 15 0
50 20 20 0
50 20 25 0
50 20 30 0
50 20 35 0
50 20 40 0
50 20 45 0
50 20 50 0
50 20 55 0
50 20 60 0
50 20 65 0
50 20 70 0
50 20 75 0
50 20 80 0
50 20 85 0
50 20 90 0
50 20 95 0
50 20 100 1
50 25 0 1
50 25 5 0
50 25 10 0
50 25 15 0
50 25 20 0
50 25 25 0
50 25 30 0
50 25 35 0
50 25 40 0
50 25 45 0
50 25 50 0
50 25 55 0
50 25 60 0
50 25 65 0
50 25 70 0
50 25 75 0
50 25 80 0
50 25 85 0
50 25 90 0
50 25 95 0
50 25 100 1
50 30 0 1
50 30 5 0
50 30 10 0
50 30 15 0
50 30 20 0
50 30 25 0
50 30 30 0
50 30 35 0
50 30 40 0
50 30 45 0
50 30 50 0
50 30 55 0
50 30 60 0
50 30 65 0
50 30 70 0
50 30 75 0
50 30 80 0
50 30 85 0
50 30 90 0
50 30 95 0
50 30 100 1
50 35 0 1
50 35 5 0
50 35 10 0
50 35 15 0
50 35 20 0
50 35 25 0
50 35 30 0
50 35 35 0
50 35 40 0
50 35 45 0
50 35 50 0
50 35 55 0
50 35 60 0
50 35 65 0
50 35 70 0
50 35 75 0
50 35 80 0
50 35 85 0
50 35 90 0
50 35 95 0
50 35 100 1
50 40 0 1
50 40 5 0
50 40 10 0
50 40 15 0
50 40 20 0
50 40 25 0
50 40 30 0
50 40 35 0
50 40 40 0
50 40 45 0
50 40 50 0
50 40 55 0
50 40 60 0
50 40 65 0
50 40 70 0
50 40 75 0
50 40 80 0
50 40 85 0
50 40 90 0
50 40 95 0
50 40 100 1
50 45 0 1
50 45 5 0
50 45 10 0
50 45 15 0
50 45 20 0
50 45 25 0
50 45 30 0
50 45 35 0
50 45 40 0
50 45 45 0
50 45 50 0
50 45 55 0
50 45 60 0
50 45 65 0
50 45 70 0
50 45 75 0
50 45 80 0
50 45 85 0
50 45 90 0
50 45 95 0
50 45 100 1
50 50 0 1
50 50 5 0
50 50 10 0
50 50 15 0
50 50 20 0
50 50 25 0
50 50 30 0
50 50 35 0
50 50 40 0
50 50 45 0
50 50 50 0
50 50 55 0
50 50 60 0
50 50 65 0
50 50 70 0
50 50 75 0
50 50 80 0
50 50 85 0
50 50 90 0
50 50 95 0
50 50 100 1
50 55 0 1
50 55 5 0
50 55 10 0
50 55 15 0
50 55 20 0
50 55 25 0
50 55 30 0
50 55 35 0
50 55 40 0
50 55 45 0
50 55 50 0
50 55 55 0
50 55 60 0
50 55 65 0
50 55 70 0
50 55 75 0
50 55 80 0
50 55 85 0
50 55 90 0
50 55 95 0
50 55 100 1
50 60 0 1
50 60 5 0
50 60 10 0
50 60 15 0
50 60 20 0
50 60 25 0
50 60 30 0
50 60 35 0
50 60 40 0
50 60 45 0
50 60 50 0
50 60 55 0
50 60 60 0
50 60 65 0
50 60 70 0
50 60 75 0
50 60 80 0
50 60 85 0
50 60 90 0
50 60 95 0
50 60 100 1
50 65 0 1
50 65 5 0
50 65 10 0
50 65 15 0
50 65 20 0
50 65 25 0
50 65 30 0
50 65 35 0
50 65 40 0
50 65 45 0
50 65 50 0
50 65 55 0
50 65 60 0
50 65 65 0
50 65 70 0
50 65 75 0
50 65 80 0
50 65 85 0
50 65 90 0
50 65 95 0
50 65 100 1
50 70 0 1
50 70 5 0
50 70 10 0
50 70 15 0
50 70 20 0
50 70 25 0
50 70 30 0
50 70 35 0
50 70 40 0
50 70 45 0
50 70 50 0
50 70 55 0
50 70 60 0
50 70 65 0
50 70 70 0
50 70 75 0
50 70 80 0
50 70 85 0
50 70 90 0
50 70 95 0
50 70 100 1
50 75 0 1
50 75 5 0
50 75 10 0
50 75 15 0
50 75 20 0
50 75 25 0
50 75 30 0
50 75 35 0
50 75 40 0
50 75 45 0
50 75 50 0
50 75 55 0
50 75 60 0
50 75 65 0
50 75 70 0
50 75 75 0
50 75 80 0
